latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type,persistence_count
22.47691,87.19218,330.68,0.53,0.42,2025-03-08,703,N,VIIRS,n,2,303.79,2.11,D,0,1
20.6185,75.69085,356.87,0.42,0.37,2025-02-01,800,N,VIIRS,l,2,307.39,9.33,D,0,4
22.9349,77.39158,338.48,0.4,0.37,2025-03-10,807,N,VIIRS,l,2,312.13,1.37,D,0,2
17.14432,78.22148,300.41,0.44,0.46,2025-02-24,1959,N,VIIRS,n,2,290.01,0.78,N,2,14
25.62352,92.53749,327.17,0.64,0.72,2025-01-17,602,N,VIIRS,n,2,292.16,4.31,D,0,1
23.71619,92.41878,330.66,0.4,0.44,2025-03-07,722,N,VIIRS,n,2,302.65,11.38,D,0,2
20.73123,80.59884,335.08,0.39,0.59,2025-03-13,709,N,VIIRS,l,2,308.81,3.68,D,0,2
15.50152,74.48885,345.8,0.56,0.43,2025-03-21,758,N,VIIRS,n,2,305.35,8.2,D,0,2
22.92959,75.77619,298.79,0.4,0.45,2025-03-30,2100,N,VIIRS,n,2,286.23,0.46,N,0,2
24.16651,82.63019,314.9,0.46,0.39,2025-01-23,1957,N,VIIRS,n,2,289.51,3.2,N,0,118
23.68562,86.39153,329.25,0.41,0.37,2025-01-12,2003,N,VIIRS,n,2,290.86,1.91,N,2,235
21.37442,81.64257,307.65,0.49,0.4,2025-03-28,1957,N,VIIRS,n,2,297.18,2.62,N,2,21
20.97202,85.17596,329.0,0.38,0.36,2025-03-12,1957,N,VIIRS,n,2,300.3,2.18,N,2,101
10.93521,76.39354,333.14,0.5,0.41,2025-03-30,828,N,VIIRS,n,2,301.04,4.52,D,0,1
21.37538,81.63979,306.13,0.48,0.48,2025-01-13,1945,N,VIIRS,n,2,289.26,1.85,N,2,98
22.29226,76.57368,318.64,0.43,0.46,2025-03-22,2009,N,VIIRS,n,2,296.55,3.11,N,0,4
20.86715,80.34212,337.21,0.49,0.49,2025-03-20,818,N,VIIRS,n,2,303.03,3.43,D,0,2
28.05922,80.81251,326.36,0.44,0.39,2025-02-08,731,N,VIIRS,n,2,294.69,2.24,D,0,1
23.63244,86.83423,313.49,0.39,0.44,2025-01-03,1931,N,VIIRS,n,2,287.06,1.43,N,0,34
21.80113,82.04182,305.71,0.4,0.37,2025-01-28,2004,N,VIIRS,n,2,289.88,1.0,N,0,40
21.67804,84.04005,341.98,0.38,0.36,2025-03-01,735,N,VIIRS,n,2,315.09,4.66,D,2,262
24.15505,82.56497,300.69,0.64,0.72,2025-01-30,2106,N,VIIRS,n,2,287.16,1.3,N,0,42
19.94688,84.22954,351.99,0.41,0.37,2025-03-28,727,N,VIIRS,n,2,311.02,8.41,D,0,11
21.6976,84.03285,301.02,0.44,0.38,2025-01-02,1951,N,VIIRS,n,2,285.89,0.79,N,0,15
23.13551,79.27431,333.77,0.33,0.56,2025-03-18,716,N,VIIRS,l,2,306.88,2.46,D,0,1
22.36455,84.34147,309.52,0.44,0.38,2025-03-07,1951,N,VIIRS,n,2,291.19,0.79,N,0,1
19.11762,76.65538,338.13,0.36,0.57,2025-02-20,844,N,VIIRS,n,2,302.71,1.46,D,0,1
25.29678,92.9093,367.0,0.41,0.61,2025-03-16,614,N,VIIRS,h,2,298.43,50.59,D,0,13
24.98721,81.18984,345.98,0.39,0.36,2025-03-22,742,N,VIIRS,n,2,306.57,9.04,D,0,1
23.57042,81.68041,342.97,0.41,0.6,2025-03-25,825,N,VIIRS,n,2,310.14,2.71,D,0,2
27.60089,81.37222,332.06,0.43,0.38,2025-02-24,730,N,VIIRS,n,2,297.66,3.06,D,0,1
31.27499,77.29554,296.94,0.33,0.55,2025-01-08,2116,N,VIIRS,n,2,278.44,1.43,N,0,2
24.69125,73.00407,304.93,0.51,0.49,2025-02-09,2119,N,VIIRS,n,2,288.76,1.43,N,2,39
20.98957,82.28602,305.43,0.45,0.47,2025-03-10,2035,N,VIIRS,n,2,295.38,1.93,N,0,1
22.84515,77.08341,333.24,0.47,0.48,2025-03-17,735,N,VIIRS,n,2,301.49,2.5,D,0,2
17.5883,82.08871,350.11,0.38,0.36,2025-02-23,746,N,VIIRS,n,2,312.51,4.59,D,0,3
22.33313,82.53434,302.19,0.34,0.56,2025-01-19,1932,N,VIIRS,n,2,288.45,0.75,N,2,36
16.88802,74.36037,367.0,0.62,0.71,2025-02-24,908,N,VIIRS,h,2,306.47,9.2,D,0,2
13.03046,77.35297,336.67,0.53,0.5,2025-02-15,836,N,VIIRS,n,2,307.6,3.47,D,0,2
20.38718,82.55896,302.88,0.39,0.44,2025-03-05,2029,N,VIIRS,n,2,292.55,0.76,N,0,5
24.78062,93.77505,351.34,0.57,0.69,2025-02-18,601,N,VIIRS,n,2,292.17,9.34,D,0,2
23.76353,86.39035,313.93,0.52,0.42,2025-03-29,1937,N,VIIRS,n,2,300.41,3.89,N,2,74
20.76017,82.08722,344.37,0.39,0.36,2025-03-11,747,N,VIIRS,n,2,315.63,3.74,D,0,2
20.24503,77.01585,349.12,0.43,0.46,2025-03-22,740,N,VIIRS,n,2,313.21,6.19,D,0,1
20.97629,85.13844,310.77,0.58,0.52,2025-03-03,1926,N,VIIRS,n,2,294.86,3.43,N,2,216
21.69681,82.39967,336.52,0.35,0.57,2025-03-04,819,N,VIIRS,l,2,307.84,2.82,D,0,1
22.36484,87.29897,323.37,0.38,0.36,2025-01-18,1951,N,VIIRS,n,2,292.84,2.63,N,2,92
23.76207,86.40184,331.98,0.35,0.57,2025-01-04,645,N,VIIRS,n,2,301.08,3.61,D,2,481
23.61782,86.86173,303.62,0.39,0.59,2025-03-10,2034,N,VIIRS,n,2,290.01,0.6,N,2,19
20.78846,85.25934,310.67,0.56,0.51,2025-02-15,1926,N,VIIRS,n,2,293.95,2.62,N,2,248
24.13964,82.56583,334.05,0.39,0.36,2025-02-13,736,N,VIIRS,l,2,306.73,2.35,D,0,59
23.66789,84.99685,302.9,0.63,0.72,2025-02-16,1907,N,VIIRS,n,2,285.31,2.05,N,2,74
25.49502,91.55714,336.31,0.41,0.45,2025-03-04,639,N,VIIRS,n,2,302.48,2.59,D,0,1
15.30289,79.09377,342.16,0.44,0.46,2025-03-25,823,N,VIIRS,n,2,303.65,4.04,D,0,2
22.20839,84.88033,310.42,0.39,0.36,2025-03-17,2003,N,VIIRS,n,2,293.5,0.6,N,2,36
14.01636,77.79549,335.01,0.4,0.37,2025-02-27,811,N,VIIRS,n,2,302.99,2.07,D,0,1
23.7211,86.44774,310.67,0.32,0.54,2025-02-10,1919,N,VIIRS,n,2,298.32,2.14,N,2,35
19.10493,82.16357,312.02,0.41,0.45,2025-01-13,1946,N,VIIRS,n,2,287.37,0.94,N,2,23
26.28643,94.76672,342.9,0.39,0.44,2025-03-10,626,N,VIIRS,n,2,292.75,3.1,D,0,1
22.16455,92.67385,367.0,0.5,0.49,2025-03-15,631,N,VIIRS,h,2,300.48,246.99,D,0,4
18.13386,79.93908,306.02,0.59,0.53,2025-02-16,2049,N,VIIRS,n,2,293.28,1.91,N,0,2
11.4333,76.24056,332.02,0.41,0.45,2025-02-12,751,N,VIIRS,n,2,305.05,3.6,D,0,1
23.77874,86.38983,332.8,0.43,0.38,2025-02-14,1944,N,VIIRS,n,2,296.15,2.84,N,2,400
21.86321,73.8226,344.58,0.4,0.45,2025-03-19,2106,N,VIIRS,n,2,294.61,5.08,N,0,1
17.85194,76.29329,297.35,0.47,0.48,2025-01-28,2005,N,VIIRS,n,2,285.37,0.71,N,0,4
19.34322,80.17547,339.84,0.46,0.47,2025-03-20,818,N,VIIRS,n,2,303.94,4.56,D,0,3
20.43446,82.50661,303.14,0.39,0.44,2025-03-05,2029,N,VIIRS,n,2,289.94,0.76,N,0,2
23.69992,86.07578,295.69,0.44,0.62,2025-02-27,2040,N,VIIRS,n,2,271.35,1.27,N,2,25
21.98993,85.45322,337.67,0.43,0.46,2025-03-16,753,N,VIIRS,n,2,308.58,3.25,D,0,1
21.73255,83.98517,304.3,0.41,0.37,2025-02-18,2010,N,VIIRS,n,2,292.45,0.95,N,2,25
24.52551,93.59371,335.23,0.41,0.45,2025-03-31,632,N,VIIRS,n,2,299.61,24.27,D,0,2
22.794,86.19308,301.68,0.43,0.38,2025-01-29,1945,N,VIIRS,n,2,291.48,0.71,N,2,10
20.15184,75.08661,335.96,0.47,0.39,2025-02-05,825,N,VIIRS,n,2,305.99,2.17,D,0,1
19.38297,84.21667,346.26,0.42,0.45,2025-03-21,759,N,VIIRS,n,2,313.78,3.83,D,0,1
19.76561,81.76939,298.33,0.38,0.36,2025-03-06,2010,N,VIIRS,n,2,285.29,0.71,N,0,1
13.93718,76.42887,342.74,0.6,0.53,2025-02-04,842,N,VIIRS,n,2,309.18,6.59,D,0,2
22.03829,83.35357,310.33,0.42,0.38,2025-03-12,1957,N,VIIRS,n,2,296.67,1.41,N,2,199
24.37196,79.56702,301.74,0.32,0.55,2025-03-30,2059,N,VIIRS,n,2,288.58,0.88,N,0,4
23.73619,86.43728,302.57,0.58,0.7,2025-01-31,2047,N,VIIRS,n,2,290.4,3.16,N,2,26
19.91439,83.40447,334.38,0.39,0.37,2025-03-17,734,N,VIIRS,l,2,307.83,2.28,D,0,1
17.75578,80.41224,336.09,0.38,0.36,2025-02-28,753,N,VIIRS,l,2,308.64,2.71,D,0,2
19.06445,80.5425,345.05,0.48,0.48,2025-03-20,818,N,VIIRS,n,2,310.82,6.56,D,0,2
23.88372,73.37322,309.53,0.4,0.37,2025-03-31,2041,N,VIIRS,n,2,296.8,2.04,N,0,3
23.94041,93.81174,296.51,0.33,0.55,2025-03-17,2002,N,VIIRS,n,2,270.16,0.64,N,0,2
15.1968,78.87188,339.98,0.42,0.45,2025-03-25,823,N,VIIRS,n,2,307.89,3.12,D,0,1
24.12679,87.26792,333.15,0.39,0.36,2025-03-18,716,N,VIIRS,l,2,307.31,2.47,D,0,1
21.27184,78.62096,352.39,0.39,0.36,2025-03-16,753,N,VIIRS,n,2,318.78,11.3,D,0,2
14.062,77.80164,301.88,0.52,0.67,2025-02-15,2109,N,VIIRS,n,2,290.36,0.75,N,0,2
25.40094,92.97727,349.2,0.55,0.51,2025-03-28,729,N,VIIRS,n,2,298.92,12.4,D,0,4
22.32422,82.51513,312.75,0.45,0.47,2025-03-18,1944,N,VIIRS,n,2,295.99,1.59,N,0,21
18.77194,80.87884,337.6,0.5,0.41,2025-03-17,734,N,VIIRS,n,2,310.34,3.25,D,0,1
22.78984,86.20159,336.48,0.42,0.38,2025-01-13,716,N,VIIRS,n,2,298.35,7.4,D,2,220
20.97235,85.17122,301.53,0.44,0.62,2025-02-27,2041,N,VIIRS,n,2,282.21,2.21,N,2,273
17.84147,74.31312,304.64,0.5,0.41,2025-03-09,2055,N,VIIRS,n,2,293.5,0.82,N,0,2
23.73885,85.00694,307.39,0.4,0.44,2025-01-08,1938,N,VIIRS,n,2,283.5,1.26,N,2,201
31.16646,75.59923,341.19,0.41,0.37,2025-01-21,809,N,VIIRS,n,2,294.46,3.82,D,0,1
22.16227,84.88,330.21,0.38,0.59,2025-02-26,651,N,VIIRS,n,2,299.3,2.33,D,0,2
20.47841,80.40427,332.73,0.39,0.59,2025-03-30,831,N,VIIRS,l,2,306.02,3.35,D,0,1
20.44011,83.8665,305.5,0.46,0.39,2025-03-27,2016,N,VIIRS,n,2,293.49,1.86,N,0,2
21.38846,84.22209,331.29,0.54,0.42,2025-03-02,716,N,VIIRS,n,2,305.47,2.42,D,0,1
20.96781,86.01051,305.98,0.39,0.36,2025-02-24,1957,N,VIIRS,n,2,294.1,1.24,N,2,190
16.34703,77.3658,338.51,0.38,0.36,2025-03-10,805,N,VIIRS,l,2,312.8,3.27,D,0,2
18.1736,78.38286,342.12,0.56,0.43,2025-02-18,740,N,VIIRS,n,2,310.62,8.83,D,0,2
23.77626,86.36391,332.46,0.46,0.39,2025-01-08,710,N,VIIRS,l,2,303.12,5.1,D,2,72
17.30797,80.543,334.32,0.37,0.58,2025-03-30,830,N,VIIRS,n,2,296.62,5.05,D,0,1
19.43526,80.82313,347.71,0.49,0.41,2025-03-26,805,N,VIIRS,n,2,308.66,27.53,D,0,2
23.61641,86.78902,302.04,0.6,0.53,2025-01-25,1919,N,VIIRS,n,2,287.94,1.16,N,2,72
21.01751,83.86069,336.51,0.39,0.36,2025-03-01,735,N,VIIRS,n,2,308.9,2.24,D,0,3
20.96309,85.17363,341.18,0.39,0.36,2025-02-13,735,N,VIIRS,l,2,313.43,5.28,D,2,176
17.05074,74.91026,344.05,0.49,0.4,2025-02-01,759,N,VIIRS,n,2,310.89,7.9,D,0,1
28.34648,77.23009,300.24,0.56,0.51,2025-03-01,2002,N,VIIRS,n,2,286.91,0.9,N,2,28
24.98569,93.66629,335.44,0.49,0.49,2025-03-26,626,N,VIIRS,n,2,296.3,8.2,D,0,2
17.46785,78.20218,337.05,0.39,0.36,2025-01-21,805,N,VIIRS,n,2,311.06,1.72,D,0,1
20.24066,79.90301,346.28,0.69,0.74,2025-03-19,657,N,VIIRS,n,2,298.54,7.05,D,0,1
17.63263,77.88674,332.55,0.51,0.66,2025-02-14,715,N,VIIRS,l,2,307.29,4.12,D,0,1
18.68191,73.03266,304.9,0.66,0.73,2025-03-23,1952,N,VIIRS,n,2,293.43,2.6,N,2,87
22.97106,78.91039,344.22,0.67,0.74,2025-02-15,658,N,VIIRS,n,2,298.01,7.26,D,0,2
17.93676,80.38537,346.98,0.4,0.37,2025-03-11,746,N,VIIRS,n,2,311.65,6.41,D,0,2
19.25271,80.445,345.16,0.47,0.4,2025-03-26,805,N,VIIRS,n,2,313.28,7.22,D,0,1
21.37755,84.98151,343.87,0.39,0.36,2025-02-13,735,N,VIIRS,n,2,307.07,5.44,D,3,1
22.79151,86.19719,306.94,0.42,0.61,2025-03-09,1913,N,VIIRS,n,2,292.92,2.46,N,2,220
29.09152,76.81786,330.58,0.49,0.41,2025-02-11,815,N,VIIRS,n,2,295.85,3.76,D,0,2
23.85217,86.13998,346.18,0.42,0.38,2025-03-18,716,N,VIIRS,n,2,311.67,2.95,D,0,2
25.29724,94.32686,333.48,0.53,0.42,2025-03-29,710,N,VIIRS,l,2,304.51,4.4,D,0,1
23.77815,86.39405,312.52,0.43,0.38,2025-02-14,1944,N,VIIRS,n,2,297.18,1.92,N,2,400
21.53578,84.52444,303.54,0.49,0.49,2025-03-05,2029,N,VIIRS,n,2,292.39,2.1,N,0,2
25.75047,91.14461,341.83,0.54,0.42,2025-03-07,723,N,VIIRS,n,2,295.99,7.58,D,0,5
22.80142,86.09074,313.44,0.44,0.39,2025-03-18,1944,N,VIIRS,n,2,297.43,1.83,N,2,166
26.52371,90.53372,301.11,0.49,0.65,2025-03-10,1853,N,VIIRS,n,2,286.78,3.51,N,2,27
24.21058,93.78419,338.26,0.4,0.44,2025-03-15,632,N,VIIRS,n,2,302.4,16.22,D,0,6
22.90759,69.87428,298.41,0.4,0.37,2025-02-05,2054,N,VIIRS,n,2,286.11,0.46,N,0,10
17.95724,80.78616,331.95,0.43,0.38,2025-01-17,740,N,VIIRS,l,2,304.87,1.44,D,0,57
29.25933,78.17532,330.07,0.35,0.57,2025-02-09,712,N,VIIRS,n,2,298.11,1.57,D,0,1
18.48569,81.70867,340.5,0.54,0.42,2025-02-24,728,N,VIIRS,n,2,306.32,2.52,D,0,3
23.94982,92.32322,351.31,0.49,0.49,2025-03-12,729,N,VIIRS,n,2,298.56,46.39,D,0,3
23.39711,93.24399,339.84,0.56,0.68,2025-03-11,747,N,VIIRS,n,2,293.53,281.6,D,0,10
23.82292,84.93194,306.33,0.48,0.4,2025-02-23,2016,N,VIIRS,n,2,286.57,1.4,N,0,43
25.55206,92.93595,339.67,0.4,0.37,2025-03-30,651,N,VIIRS,n,2,308.25,2.38,D,0,2
23.72333,86.44332,304.22,0.79,0.78,2025-01-21,1854,N,VIIRS,n,2,292.09,3.4,N,2,229
24.16526,82.62849,338.85,0.62,0.72,2025-01-25,832,N,VIIRS,n,2,303.12,6.39,D,0,118
21.74295,83.19047,335.91,0.61,0.71,2025-01-20,645,N,VIIRS,n,2,301.25,3.97,D,0,1
23.23599,87.92007,328.01,0.39,0.36,2025-01-02,722,N,VIIRS,n,2,300.4,1.74,D,0,2
22.23441,92.83758,343.52,0.49,0.49,2025-03-15,631,N,VIIRS,n,2,298.49,10.46,D,0,3
18.68086,73.04585,303.83,0.42,0.61,2025-03-02,2126,N,VIIRS,n,2,291.01,1.05,N,2,12
24.2083,82.70595,297.12,0.52,0.67,2025-02-26,2059,N,VIIRS,n,2,286.88,1.12,N,2,79
17.95173,82.62024,332.82,0.43,0.38,2025-03-17,733,N,VIIRS,l,2,306.65,2.35,D,0,1
14.18556,77.16439,320.94,0.73,0.76,2025-03-29,2121,N,VIIRS,n,2,295.59,3.63,N,0,1
14.14298,76.41982,343.02,0.56,0.43,2025-02-26,830,N,VIIRS,n,2,315.93,53.99,D,0,1
25.06337,93.85483,356.21,0.62,0.54,2025-03-28,728,N,VIIRS,n,2,304.84,95.04,D,0,14
22.36882,87.01935,306.81,0.42,0.61,2025-03-10,2034,N,VIIRS,n,2,290.77,1.05,N,2,94
13.46963,79.6361,331.17,0.39,0.36,2025-03-06,2012,N,VIIRS,n,2,295.35,4.29,N,0,2
23.78997,84.78636,312.11,0.4,0.37,2025-03-28,1956,N,VIIRS,n,2,294.82,1.3,N,0,14
22.35515,82.30158,300.72,0.4,0.37,2025-01-22,2016,N,VIIRS,n,2,290.28,0.82,N,2,164
23.17564,79.22729,340.07,0.42,0.61,2025-03-29,710,N,VIIRS,n,2,309.29,10.46,D,0,8
21.22759,74.20135,355.88,0.39,0.36,2025-03-15,812,N,VIIRS,n,2,318.35,7.46,D,0,2
23.78398,86.20957,315.87,0.45,0.63,2025-01-26,2041,N,VIIRS,n,2,287.93,2.3,N,2,324
23.0513,71.33348,333.53,0.58,0.52,2025-03-02,857,N,VIIRS,n,2,303.46,3.14,D,0,2
22.0429,83.7374,325.82,0.46,0.39,2025-01-18,1951,N,VIIRS,n,2,295.51,2.6,N,2,243
12.90482,77.43317,340.73,0.42,0.61,2025-03-13,848,N,VIIRS,n,2,312.21,1.68,D,0,1
21.70362,83.81121,307.49,0.45,0.39,2025-03-11,2016,N,VIIRS,n,2,292.86,1.12,N,0,1
15.17267,76.37753,310.47,0.38,0.44,2025-03-20,2049,N,VIIRS,n,2,293.68,3.26,N,2,115
26.68551,91.05712,330.99,0.35,0.57,2025-02-18,742,N,VIIRS,n,2,295.51,5.65,D,0,1
19.30601,78.67176,306.83,0.53,0.42,2025-02-13,2005,N,VIIRS,n,2,290.68,1.01,N,0,2
19.32351,84.34818,331.36,0.39,0.36,2025-03-17,2004,N,VIIRS,n,2,299.61,2.47,N,0,2
18.7212,79.5369,314.25,0.38,0.59,2025-02-09,1940,N,VIIRS,n,2,295.83,1.66,N,2,123
21.23971,84.99213,346.85,0.39,0.36,2025-02-24,728,N,VIIRS,n,2,313.27,5.61,D,0,1
23.78363,86.20749,311.55,0.57,0.52,2025-02-01,2028,N,VIIRS,n,2,289.97,3.39,N,2,324
22.20088,86.28416,335.57,0.43,0.38,2025-03-18,716,N,VIIRS,l,2,309.96,3.04,D,0,1
16.16609,78.68525,333.66,0.79,0.78,2025-03-08,702,N,VIIRS,l,2,304.43,6.95,D,0,1
24.96871,81.20481,304.33,0.4,0.6,2025-03-14,2059,N,VIIRS,n,2,291.16,0.44,N,0,2
21.78189,83.83775,305.23,0.54,0.42,2025-02-28,2022,N,VIIRS,n,2,290.93,1.25,N,0,77
18.5218,77.57987,340.89,0.42,0.37,2025-03-15,812,N,VIIRS,l,2,314.58,6.84,D,0,1
23.78263,92.11597,352.99,0.51,0.49,2025-03-31,632,N,VIIRS,n,2,298.01,24.13,D,0,2
23.67879,86.39716,306.37,0.51,0.49,2025-01-14,1925,N,VIIRS,n,2,290.86,2.8,N,2,180
22.79811,86.20764,299.4,0.73,0.76,2025-01-20,2053,N,VIIRS,n,2,288.96,1.05,N,2,84
23.16542,82.3362,346.65,0.39,0.36,2025-03-11,2016,N,VIIRS,n,2,297.93,4.43,N,2,394
21.77596,83.83354,302.14,0.35,0.57,2025-02-27,2041,N,VIIRS,n,2,290.01,1.4,N,2,118
22.65667,87.60379,329.25,0.49,0.4,2025-01-12,735,N,VIIRS,n,2,300.81,2.85,D,0,1
14.39935,78.62306,327.92,0.56,0.51,2025-03-04,2050,N,VIIRS,n,2,297.22,3.05,N,0,1
24.97599,93.13311,355.21,0.55,0.68,2025-03-27,747,N,VIIRS,n,2,305.59,91.2,D,0,6
21.65168,78.28277,346.54,0.33,0.55,2025-03-23,722,N,VIIRS,n,2,314.01,3.6,D,0,2
15.33956,76.27695,331.78,0.45,0.39,2025-01-16,758,N,VIIRS,n,2,301.71,2.15,D,2,40
14.21532,77.89228,333.9,0.4,0.37,2025-02-17,758,N,VIIRS,n,2,308.18,3.94,D,0,2
24.63355,93.55526,340.64,0.4,0.44,2025-02-27,632,N,VIIRS,n,2,299.1,4.29,D,0,1
22.31623,82.52995,301.83,0.46,0.47,2025-02-06,2035,N,VIIRS,n,2,290.87,0.78,N,2,58
23.69868,79.86671,338.93,0.47,0.64,2025-03-24,704,N,VIIRS,l,2,311.06,5.2,D,0,3
15.0206,78.01529,308.41,0.44,0.62,2025-02-25,1941,N,VIIRS,n,2,294.67,1.89,N,2,38
25.40292,92.85916,341.52,0.43,0.46,2025-03-31,632,N,VIIRS,n,2,300.62,14.53,D,0,3
25.39813,90.67705,338.06,0.39,0.6,2025-03-27,748,N,VIIRS,n,2,291.86,2.49,D,0,2
24.37814,94.06075,300.65,0.46,0.39,2025-03-25,1912,N,VIIRS,n,2,287.98,0.96,N,0,8
24.60536,94.51045,334.58,0.45,0.39,2025-03-20,638,N,VIIRS,n,2,300.02,3.09,D,0,1
22.05446,88.12667,312.3,0.48,0.65,2025-02-11,1901,N,VIIRS,n,2,293.66,1.92,N,2,80
25.67154,94.3946,353.82,0.63,0.72,2025-03-17,555,N,VIIRS,n,2,296.66,132.41,D,0,1
23.61452,82.31666,339.63,0.56,0.52,2025-03-31,813,N,VIIRS,n,2,306.03,3.99,D,0,1
21.53438,84.33414,344.47,0.4,0.37,2025-03-12,728,N,VIIRS,n,2,311.63,4.22,D,0,1
23.77633,86.20891,329.06,0.45,0.39,2025-03-18,1944,N,VIIRS,n,2,298.36,3.14,N,2,324
28.77409,76.79654,304.97,0.39,0.36,2025-02-06,2033,N,VIIRS,n,2,281.42,0.69,N,0,1
21.84774,83.10367,342.28,0.5,0.41,2025-03-07,722,N,VIIRS,n,2,313.85,2.64,D,0,1
22.7262,81.99769,346.41,0.42,0.45,2025-03-26,806,N,VIIRS,l,2,316.89,8.72,D,0,1
23.97278,93.81008,332.44,0.48,0.4,2025-03-13,710,N,VIIRS,n,2,302.01,3.02,D,0,1
21.28768,82.74031,353.69,0.35,0.56,2025-03-08,703,N,VIIRS,n,2,304.97,3.32,D,0,1
25.23729,92.98383,338.26,0.45,0.39,2025-03-29,710,N,VIIRS,l,2,311.28,36.68,D,0,1
22.2233,78.17264,340.85,0.47,0.4,2025-03-15,813,N,VIIRS,n,2,309.35,2.12,D,0,1
20.66238,82.38103,343.32,0.37,0.58,2025-03-08,703,N,VIIRS,n,2,308.37,4.92,D,0,3
21.68657,82.33064,332.67,0.4,0.37,2025-01-28,735,N,VIIRS,l,2,307.23,2.37,D,0,2
25.88677,92.00738,337.16,0.39,0.36,2025-03-19,657,N,VIIRS,n,2,304.19,4.19,D,0,2
23.48724,87.36894,297.7,0.38,0.36,2025-01-02,1950,N,VIIRS,n,2,286.8,0.52,N,2,29
24.94129,93.38068,332.88,0.49,0.65,2025-03-11,607,N,VIIRS,n,2,292.04,28.19,D,0,3
20.63018,83.62262,337.34,0.5,0.41,2025-02-28,753,N,VIIRS,l,2,310.77,3.6,D,0,1
18.30453,82.85468,344.01,0.41,0.45,2025-03-26,805,N,VIIRS,n,2,311.23,6.83,D,0,1
23.67685,86.40391,299.85,0.46,0.64,2025-01-26,2041,N,VIIRS,n,2,287.12,1.24,N,2,180
22.57614,85.89783,298.34,0.33,0.56,2025-01-09,1919,N,VIIRS,n,2,286.54,0.79,N,0,18
22.41799,77.01691,323.18,0.39,0.44,2025-03-25,2053,N,VIIRS,n,2,291.25,2.5,N,0,1
20.91278,83.89747,334.88,0.44,0.39,2025-01-22,747,N,VIIRS,n,2,307.53,2.54,D,0,1
15.27385,77.85516,349.65,0.45,0.39,2025-02-12,752,N,VIIRS,n,2,314.11,5.45,D,0,2
31.78422,77.42419,295.25,0.49,0.4,2025-01-27,2020,N,VIIRS,n,2,275.37,0.78,N,0,1
24.98622,86.52609,304.91,0.53,0.42,2025-03-29,1937,N,VIIRS,n,2,293.12,1.55,N,0,7
14.24559,78.12537,313.53,0.52,0.5,2025-03-07,1953,N,VIIRS,n,2,294.23,2.64,N,0,2
23.69291,87.11369,304.59,0.44,0.38,2025-02-13,2003,N,VIIRS,n,2,289.13,1.82,N,2,117
18.74156,79.53078,306.72,0.39,0.36,2025-02-28,2023,N,VIIRS,n,2,295.46,0.81,N,0,1
18.68144,73.0324,303.18,0.64,0.72,2025-03-28,2138,N,VIIRS,n,2,292.13,3.17,N,2,87
23.83742,92.8733,335.78,0.44,0.39,2025-02-25,710,N,VIIRS,n,2,301.77,25.23,D,0,2
20.78566,85.26305,308.96,0.56,0.69,2025-03-04,2047,N,VIIRS,n,2,291.37,2.65,N,2,248
21.37121,81.89761,346.9,0.4,0.44,2025-03-07,722,N,VIIRS,n,2,315.23,5.46,D,0,1
17.83895,73.57413,367.0,0.34,0.56,2025-03-18,855,N,VIIRS,h,2,308.41,5.26,D,0,1
27.66654,76.1303,305.64,0.46,0.39,2025-01-04,2052,N,VIIRS,n,2,285.6,1.22,N,2,65
16.16451,74.21777,347.48,0.56,0.43,2025-02-17,759,N,VIIRS,n,2,311.5,7.21,D,0,3
23.39344,92.91888,367.0,0.42,0.46,2025-03-07,722,N,VIIRS,l,2,346.2,148.94,D,0,10
27.37831,95.08827,298.16,0.43,0.62,2025-01-01,2008,N,VIIRS,n,2,283.16,0.57,N,2,18
17.73482,81.89286,338.93,0.4,0.37,2025-03-16,752,N,VIIRS,l,2,313.43,13.76,D,0,2
27.96509,76.19453,349.47,0.4,0.37,2025-02-12,756,N,VIIRS,n,2,300.42,5.12,D,0,2
23.77834,86.21095,300.26,0.44,0.38,2025-02-14,1944,N,VIIRS,n,2,289.44,1.17,N,2,324
20.75963,85.2933,313.74,0.45,0.39,2025-03-02,1945,N,VIIRS,n,2,295.82,1.55,N,2,100
17.36211,81.07807,345.36,0.41,0.45,2025-02-24,727,N,VIIRS,n,2,311.07,12.19,D,0,1
20.33138,84.72849,322.07,0.39,0.36,2025-03-28,1957,N,VIIRS,n,2,297.48,2.18,N,0,1
15.25663,75.66203,302.45,0.72,0.75,2025-03-02,2127,N,VIIRS,n,2,289.85,4.07,N,0,3
23.12587,83.55829,341.96,0.45,0.47,2025-03-13,710,N,VIIRS,l,2,311.98,8.77,D,0,1
20.25915,80.18263,335.15,0.33,0.56,2025-03-18,715,N,VIIRS,l,2,305.93,3.28,D,0,1
18.68279,73.04195,336.07,0.43,0.38,2025-02-26,831,N,VIIRS,l,2,309.41,5.56,D,2,119
22.22749,84.75308,298.26,0.39,0.36,2025-02-08,1957,N,VIIRS,n,2,287.36,0.83,N,0,16
27.47048,71.35258,342.78,0.33,0.55,2025-02-14,859,N,VIIRS,n,2,308.51,2.09,D,0,2
20.96806,85.16756,313.8,0.45,0.39,2025-01-01,2010,N,VIIRS,n,2,290.36,1.29,N,2,273
